"ArticleTitle","Summary","Link","Timestamp","Category","ArticleStory","Label"
"Rigel s fostamatinib hits PhIII goal, but shares yo-yo on data"," Rigel s fostamatinib hits PhIII goal, but shares yo-yo on data 
  badams  
 Tue, 08/30/2016 - 07:30 
     
  
  
  
   ","http://www.fiercebiotech.com/biotech/rigel-s-fostamatinib-hits-phiii-goal-but-shares-yo-yo-data","Tue, 30 Aug 2016 11:30:03 +0000","NA","Rigel s fostamatinib hits PhIII goal, but shares yo-yo on data | FierceBiotechCalifornia biotech Rigel Pharmaceuticals ($RIGL) has posted positive new late-stage data for its experimental thrombocytopenia treatment and says it is eyeing a 2017 submission to the FDA.

But while fostamatinib, its oral spleen tyrosine kinase (SYK) inhibitor, hit its primary endpoint, only 18% of the 76 patients saw a stable platelet response, compared to none on the placebo arm. Analysts had previously believed low- to mid-20s was the likely target, although 18% still reaches statistical significance.

There were also a high number of AEs, with treatment-related AEs at 77% for the med, but just 28% on the placebo arm. GI complaints were the most observed adverse event on fostamatinib.

Shares had been trading up by 50% premarket this morning before the data were released at 7am ET--but then dropped by more than 9% within minutes of the figures being posted. This then rebounded to be up by around 40% by midday. The drug could reach peak annual sales of $300 to $400 million, according to estimates.

This is the first of two double-blind studies in the FIT Phase III programs for the treatment of adult chronic/persistent immune thrombocytopenia (ITP). Results from the second study are expected in October/November 2016.

The biotech is still trying to see this as a positive however, saying in a release that if these results are reproduced it will likely go for an NDA with the FDA in the first quarter of 2017.

""These data demonstrate the potential benefit of fostamatinib for chronic ITP patients who are in need of new treatment options,"" said Raul Rodriguez, president and chief executive officer of Rigel.

""We believe that fostamatinib has significant commercial potential given that it has a unique mechanism of action that may work where other products have failed.""

""We are very encouraged by these results,"" added Anne-Marie Duliege, executive vice president and chief medical officer of Rigel.

""Consistent with the prior clinical study of fostamatinib in ITP, this FIT Phase III study demonstrated that fostamatinib provided a robust and enduring benefit for those patients who responded to the drug candidate.""","Pharmaceuticals"
"Neurocrine submits valbenazine NDA early, set for 2017 approval"," Neurocrine submits valbenazine NDA early, set for 2017 approval  
  badams  
 Tue, 08/30/2016 - 07:10 
     
  
  
  
   ","http://www.fiercebiotech.com/biotech/neurocrine-submits-valbenazine-nda-early-set-for-2017-approval","Tue, 30 Aug 2016 11:10:40 +0000","NA","Neurocrine submits valbenazine NDA early, set for 2017 approval | FierceBiotechNeurocrine Biosciences ($NBIX) has sent off an NDA for its experimental med earlier than analysts had reckoned as it seeks U.S. approval for treating twitches of the face and jaw.

Specifically, the San Diego, CA-based biotech said it has submitted the once-daily valbenazine to the FDA for tardive dyskinesia.

The company said it expects its submission to be accepted by October, giving it an expected PDUFA date in April, should it get an accelerated review--it has already received a ""breakthrough"" designation from the FDA.

Its drug is a VMAT2 inhibitor that modulates dopamine release during nerve communication. It is designed to treat tardive dyskinesia, a condition characterized by involuntary, repetitive movements of the face.

The biotech said that these symptoms are rarely reversible and there are currently no FDA-approved treatments.

Baird analyst Brian Skorney said in a note to clients that Neurocrine remained on an  outperform  rating as the NDA came a little earlier than expected.

The news gets better for Neurocrine, as partner AbbVie ($ABBV) is also on track to file their investigational endometriosis drug elagolix for its U.S. NDA next year.

 This is an important milestone in the development of valbenazine for the treatment of tardive dyskinesia, a serious disease for which there is no FDA approved pharmaceutical treatment,  said Kevin Gorman, president and CEO of Neurocrine Biosciences.

 We look forward to working with the FDA in their review of the valbenazine NDA submission to potentially bring this important treatment option to patients and physicians. 

But it s not always been good news for the biotech as back in June of last year it announced that it suspended two planned clinical studies of its CRF antagonist NBI-77860 out of  an abundance of caution. 

This came after the company said it had found  certain recent preclinical findings that we had not observed in previous animal studies. ","Pharmaceuticals"
"Vectura slides after PhIII miss dents hopes of using Flutiform in COPD patients"," Vectura slides after PhIII miss dents hopes of using Flutiform in COPD patients 
  ntaylor  
 Tue, 08/30/2016 - 05:51 
     
  
  
  
   ","http://www.fiercebiotech.com/biotech/vectura-slides-after-phiii-miss-dents-hopes-using-flutiform-copd-patients","Tue, 30 Aug 2016 09:51:46 +0000","NA","Vectura slides after PhIII miss dents hopes of using Flutiform in COPD patients | FierceBiotechWeak Phase III data have dealt a blow to Vectura s (LON:VEC) hopes of seeing Flutiform approved for use in chronic obstructive pulmonary disease (COPD) patients. Vectura shares fell as much as 10% after it revealed the Phase III study missed its primary endpoint, quashing near-term hopes of expanding the use of a drug it acquired in the  441 million ($576 million) merger with Skyepharma.

Vectura s partner Mundipharma enrolled 1,767 patients in the study and randomized them to receive one of two doses of Flutiform or an active comparator, formoterol. After 52 weeks of daily dosing with the drugs, the study team analyzed the annual rate of moderate and severe COPD exacerbations in each arm. The key comparison was between the higher dose of Flutiform and the long-acting beta2 agonist (LABA) formoterol. Mundipharma was hoping to see evidence Flutiform is better at controlling COPD exacerbations than formoterol.

In this regard, the experimental therapy fell short, resulting in the trial missing its primary endpoint. Mundipharma is now digging through the other endpoints, which compared the lower Flutiform dose to formoterol and looked at exacerbations, lung function and safety in each of the arms. But the failure to meet the primary endpoint has scuttled Mundipharma s plan to apply for approval in Europe on the strength of the Phase III data.

That news was seen by investors as serious enough to send shares in Vectura down 10% in early trading in London, although the stock rallied to make up some of the losses by midmorning. Faced with lengthening odds of LABA-inhaled corticosteroid (ICS) combination Flutiform winning approval in COPD, Vectura CEO James Ward-Lilley sought to play up both the challenge of improving on standard of care and the potential to grow sales in other indications.

 COPD is a complex and highly variable disease and these trial results highlight the challenge in demonstrating reductions of exacerbations with ICS/LABA combinations in today s treatment environment,  Ward-Lilley said in a statement.  Whilst this result is disappointing, flutiform continues to grow strongly based on the approved asthma indication. 

Flutiform racked up sales of  92.4 million in the first 6 months of 2016, an increase of 42% over the comparable period of 2015. But, while there is still scope for Vectura to grow sales of Flutiform in its existing asthma indication, the potential loss of the COPD market nonetheless represents a blow to the company's plans to build its business and justify the merger with Skyepharma.

The failure of the addition of an ICS to a LABA to improve on the latter alone is in keeping with data from other COPD drug developers. GlaxoSmithKline ($GSK) and Theravance Biopharma ($TBPH) encountered a similar setback during the development of Breo, but ultimately succeeded in winning approval for the once-daily ICS/LABA.","Pharmaceuticals"
"Leap reverse merges, secures $30M for I/O antibodies"," Leap reverse merges, secures $30M for I/O antibodies 
  slawrence  
 Mon, 08/29/2016 - 16:53 
     
  
  
  
   ","http://www.fiercebiotech.com/biotech/leap-reverse-merges-secures-30m-for-i-o-antibodies","Mon, 29 Aug 2016 20:53:44 +0000","NA","Leap reverse merges, secures $30M for I/O antibodies | FierceBiotechImmuno-oncology antibody company Leap Therapeutics has reverse merged with Israeli public wound care player Macrocure ($MCUR). This is at least the third recent biotech reverse merger, coming amid the typical IPO doldrums of August.

Reverse mergers may be losing their stigma, especially considering recent high-profile success stories that started out that way and are now worth billions, such as Medivation ($MDVN) and Puma Biotechnology ($PUMA). Leap Therapeutics was formerly known as Dekkun and reported its first and only prior financing of almost $10 million in 2011.

The combined company will have $30 million, including an additional $10 million from Leap investors including HealthCare Ventures. That firm holds three seats on Leap s five-person board, including the company s CEO, Christopher Mirabelli, who is a HealthCare Ventures managing director.

""The combination with Macrocure positions our organization as a leading immuno-oncology company with sufficient capital to advance our pipeline of first-in-class monoclonal antibodies through significant value-creating events,"" said Mirabelli in a statement.

The resulting company will focus on the two early stage clinical cancer antibodies being developed at Leap: DKN-01, a humanized monoclonal antibody targeting the Dickkopf-1 (DKK1) protein, and TRX518, a humanized GITR agonist monoclonal antibody designed to improve the immune system's antitumor response. The company will be focused on developing these two monoclonal antibody candidates going forward.

Continued Mirabelli, ""We anticipate achieving substantial clinical milestones over the course of 2016 and 2017. We plan to present data and initiate randomized studies for DKN-01, our lead development candidate, which has demonstrated clinical activity in esophageal cancer and cholangiocarcinoma when combined with chemotherapy; and we expect to report data from a repeat-dose study of TRX518, a novel GITR agonist monoclonal antibody which is believed to enhance an immune anti-tumor response.""

Macrocure investors will hold about 31.8% of the resulting company, while Leap shareholders get about 68.2% of it. Macrocure will officially become a subsidiary of Leap; the executive team at Leap will retain all their positions in the Cambridge, MA-based company. The boards of both companies have agreed to the deal, which is expected to close around year end.

Wall Street drove up Macrocure shares on news of the deal by about 66%. Still, that only pushed the penny stock to a valuation of around $35 million, scarcely more than its cash that s slated at deal close.","Pharmaceuticals"
"Cancer upstart CBT closes $9.7M Series A; OrbiMed lead investor"," Cancer upstart CBT closes $9.7M Series A; OrbiMed lead investor   
  badams  
 Mon, 08/29/2016 - 09:21 
     
  
  
  
   ","http://www.fiercebiotech.com/biotech/cancer-upstart-cbt-closes-9-7m-series-a-orbimed-lead-investor","Mon, 29 Aug 2016 13:21:44 +0000","NA","Cancer upstart CBT closes $9.7M Series A; OrbiMed lead investor | FierceBiotechThe Asian unit of perpetual life science backer OrbiMed has led a modest $9.7 million first round for biotech CBT Pharmaceuticals as it looks to build up its c-Met and I/O pipeline of cancer meds.

CBT has closed the $9.75 million Series A financing (that includes $2 million in warrants), and with the proceeds, along with $5 million seed funding from its parent, the Californian biotech Crown Bioscience, sees the fledgling biotech s operating capital nudge up to $14.75 million.

The company is currently working on a pipeline of four candidates, with its two leading compounds being CBT-101 and CBT-501.

The former is an oral c-Met inhibitor designed to target the epithelial to mesenchymal transition (EMT) pathway in certain cancers, while the latter is a PD-1 checkpoint inhibitor, which works by helping the body s immune system recognize and help kill tumors.

It s also got at the back of its pipeline a preclinical multi-targeted kinase inhibitor that is designed to go after uncontrolled growth signaling pathways and PD-L1 antibody.

CBT says it is  seeking partners for combination therapies  with its PD-1 and PDL-1 antibodies. This may include it going after big players such as Merck ($MRK), Bristol-Myers ($BMY) and Roche ($RHHBY), who all have approved PD-1/PD-L1 meds on the market, but have also set up a number of combo trials with other cancer drugs to try and boost efficacy.

Its board includes chair Guo-Liang Yu, also executive chairman of Crown Bioscience International and Jonathan Wang, senior M.D. and co-founder of OrbiMed Asia. The biotech s CEO and president is Sanjeev Redkar, who also founded the company this year.

 This financing allows us to advance two of our four development programs into human clinical trials,  said Redkar.

 CBT-101, a highly specific inhibitor of the c-MET receptor, has shown robust activity in patient-derived xenograft (PDX) models with a wide safety margin. CBT-101 is currently in a Phase I trial in China, and we plan to initiate a Phase I study in the United States in early 2017 to evaluate the safety, tolerability and preliminary efficacy in cancer patients with c-MET dysregulated malignancies.

 We also plan to initiate a Phase 1 study of CBT-501, an anti PD-1 monoclonal antibody, in south-east Asia in 2017. An Investigational Drug Application has been filed and CBT-501 is also awaiting the start of a Phase I trial in China. 

Its biggest backer, OrbiMed Asia--the Asian unit of OrbiMed--has offices in Shanghai and Mumbai and a kitty of more than $500 million under management.","Pharmaceuticals"
"EXCLUSIVE: Stealthy Arcus emerges with $120M to make personalized I/O therapy a reality"," EXCLUSIVE: Stealthy Arcus emerges with $120M to make personalized I/O therapy a reality 
  slawrence  
 Mon, 08/29/2016 - 08:35 
     
  
  
  
   ","http://www.fiercebiotech.com/biotech/exclusive-stealthy-arcus-emerges-120m-to-make-personalized-i-o-therapy-a-reality","Mon, 29 Aug 2016 12:35:08 +0000","NA","EXCLUSIVE: Stealthy Arcus emerges with $120M to make personalized I/O therapy a reality | FierceBiotechTerry Rosen led Flexus Biosciences to a $1.25 billion acquisition by Bristol-Myers Squibb ($BMY) in roughly a year and a half. But now he and his team, including co-founder Juan Jaen, are aiming for an even more ambitious goal--building a major immuno-oncology biopharma from the ground up with upstart Arcus Biosciences.

The Hayward, CA-based startup was founded in May 2015, shortly after the Flexus sale, and has raised a total of about $120 million in two financings already. The company had opted to remain in stealth mode thus far.

That s despite ample interest in the next efforts of this management team, which is comprised largely of Flexus execs--some of whom trace their roots back to Amgen, where Rosen was a longtime executive who finished his career there as VP of Therapeutic Discovery and South San Francisco site head.

An obvious expression of this group s confidence is that the first $30 million invested in Arcus came from its founders and other  friends and family  investors; The Column Group, Foresite Capital, Novartis ($NVS) and Celgene ($CELG) rounded out the Series A financing that dates back to May 2015 and totaled $49.7 million. The Column Group and Celgene were both also Flexus investors.

Arcus opted to raise another $70 million this August--despite having touched very little of the Series A cash. But by late last year, early research had proven promising enough to accelerate initial research--and financing--plans.

 In May, we strategically decided to get two of our projects into the clinic in 2017. At the outset, we had thought to advance just one in 2017 and the next in 2018,  Arcus CEO Rosen told FierceBiotech in an exclusive interview.  We still had $40 million left, but we wanted to expand what we were doing and push the other programs faster. 

That oversubscribed round was expanded from an initial $50 million to accommodate the addition of new investors including GV, which led, as well as Invus, Taiho Ventures, DROIA Oncology Ventures and Stanford University, which had the right to participate as part of a technology licensing deal. All the existing investors also participated.

The startup has scaled up its hiring, with an aim of 60 employees by year end, up from the previously planned 38. Arcus has set up shop in the East Bay, in a less expensive locale than San Francisco or Silicon Valley.

Beyond the general immuno-oncology frothiness, which Rosen expects will result in a lot of disappointing data in the next year or so because of poorly planned combination trials, Rosen and his team are committed to the big vision behind immuno-oncology.

 Immuno-oncology is a very unique, rare situation,  said Arcus  Rosen.  The body should be able to kill tumors, but the reality is that most things tried in the past haven t worked so well. 

He continued,  Recent trials with immune checkpoint inhibitors, such as PD-1 antibodies, have shown that if you can get the immune system to do what it s supposed to do, you can treat cancer. The academic community has been working away and sorting out the biology very aggressively.   We have decades of biological research that hasn t been translated into drug discovery. 

 This is something to double down on--we re going to bet big,  concluded Rosen as an explanation for why he s working to build Arcus as a long-term company.  This is the last field in which I will probably ever work. 

Arcus is working on small molecule and antibody I/O approaches with the aim of building its own internal combinations. Rosen likens the combo land-grab around I/O as likely to shape up along similar lines as the hepatitis C combo race--in which there were some major winners and losers on the path to assembling relevant combinations.

The company has selected its first three targets for small molecules along the ATP-adenosine pathway; CD73, CD39 and the A2A receptor. The idea is to use multiple means to discourage the extracellular enzymatic conversion of ATP, which is released by damaged or dying cells, into adenosine; the former encourages an immune response to cancer cells while the latter discourages it.

 Normally, ATP is released by cells as they die or are damaged,  explained Rosen.  It s a signal to the rest of the immune system to mount an inflammatory response. But ATP is converted to adenosine and by converting ATP to adenosine, not only is the signal to mount an immune response reduced, but adenosine also tells the immune system to stand down. 

Arcus plans to select a clinical candidate from its CD73 program, which is expected to be its lead, during the last quarter of this year. It, along with the A2A antagonist program, are both slated to reach the clinic next year.

The startup is also doing preclinical work on monoclonal antibodies, which they expect could result in backbone cancer therapies. They are specifically intended to complement the workings of the small molecules. Arcus is aiming not just for individual candidate activity, but for a combination effect with its own as well as external drugs. The company expects to have up to three of these antibodies in the clinic in 2018.

Arcus hasn t ruled out future deals to gain adjacent technology, such as cell-based therapies and gene editing, which could work well with its other approaches. It is going after three areas where it hopes to have best-in-class combinations: the elimination of active mechanisms of immune suppression, enhanced function of the APC (antigen presenting cells) as well as enhanced T cell, NK cell and macrophage effector activity.

Ultimately, Arcus is betting on a vision of personalized immuno-oncology treatment based on activity in a particular tumor.  Now, we are bucketing patients based on the organ of origin,  Arcus President Juan Jaen said.  What was the site of the origin of the tumor and what was the route of therapy? It s very, very crude. 

He continued,  We re moving toward more molecular or cellular analysis of what s going on in their particular tumor. That presents opportunities to further customize the agent or combination of agents. A couple of decades from now, the large majority of patients can be taken down a very specific path. ","Pharmaceuticals"
"Struggling CTI reveals new pacritinib data, misses a primary endpoint"," Struggling CTI reveals new pacritinib data, misses a primary endpoint 
  badams  
 Mon, 08/29/2016 - 06:49 
     
  
  
  
   ","http://www.fiercebiotech.com/biotech/struggling-cti-reveals-new-pacritinib-data-misses-a-primary-endpoint","Mon, 29 Aug 2016 10:49:02 +0000","NA","Struggling CTI reveals new pacritinib data, misses a primary endpoint | FierceBiotechCTI BioPharma ($CTIC), still under a clinical hold enforced by the FDA back in February for its investigational JAK2 inhibitor candidate pacritinib, has posted new data from its PERSIST-2 trial showing it hit one primary endpoint, but missed another.

It was in fact this study that at the start of the year prompted the U.S. regulator to slap a full clinical hold on the biotech, halting dosing and persuading CTI to yank its newly completed drug application, given the high level of adverse events and deaths from the test.

The biotech had been given a fast-track status by the FDA in 2014, but the deaths in PERSIST-2 in pacritinib-treated patients, which included intracranial hemorrhage, cardiac failure and cardiac arrest, alarmed the FDA so greatly it said it could not allow its continuance.

The regulator recommended back in February that the biotech conduct dose exploration studies for pacritinib in patients with myelofibrosis, and submit final study reports and datasets for its two studies PERSIST-1 and PERSIST-2.

Today, it has posted some new data for the drug, which is partnered with Baxalta (now Shire) from PERSIST-2. This Phase III trial compared pacritinib, an oral multikinase inhibitor, with other available therapies such as Novartis  ($NVS) Jakavi (ruxolitinib), for patients with myelofibrosis whose platelet counts are less than 100,000 per microliter--a patient population with high-risk advanced disease.

Just over 300 patients were enrolled in the study, which formed the basis for the safety analysis, according to the biotech, but only 221 patients reached week 24 (the primary analysis time point) before the clinical hold was imposed.

CTI said that its preliminary results showed from these patients that the PERSIST-2 trial met one of the co-primary endpoints, showing a statistically significant response rate in spleen volume reduction in patients with myelofibrosis treated with pacritinib compared to JAK2 inhibitor Jakavi.

But it did however fail to meet its other co-primary endpoint, of greater than 50% reduction in total symptom score.

The biotech said that the most common treatment emergent adverse events for pacritinib were  generally manageable diarrhea, nausea and vomiting. 

The incidence of cardiac and bleeding adverse events (all grades and grade 3-4 including deaths) were similar across the arms, it added, with overall mortality rates  comparable between arms. 

Additional data from ongoing analyses along with top-line results from PERSIST-2 are slated to be posted at an upcoming scientific meeting.

 Having analyzed data from two Phase III trials with the only JAK inhibitor to be studied in severely thrombocytopenic patients, including patients on JAK2 therapy or those who failed prior JAK2, we are encouraged by pacritinib's clinical profile in this difficult-to-treat group of patients with myelofibrosis,  said James Bianco, president and CEO of CTI BioPharma.

 We are grateful for the support and commitment of the investigators, our steering committee and, most importantly, all the patients who participated in PERSIST-2.  Despite the upbeat tone, the clinical hold still remains on the biotech.

The biotech was marginally up 1.45% at the end of play Friday, before the data were posted, but is still locked in penny-stock territory with shares trading at 35 cents and with a market cap of just $100 million.","Pharmaceuticals"
"Ferring buys rights to PhIII pain drug from Seikagaku"," Ferring buys rights to PhIII pain drug from Seikagaku 
  ntaylor  
 Mon, 08/29/2016 - 06:08 
     
  
  
  
   ","http://www.fiercebiotech.com/biotech/ferring-buys-rights-to-phiii-pain-drug-from-seikagaku","Mon, 29 Aug 2016 10:08:45 +0000","NA","Ferring buys rights to PhIII pain drug from Seikagaku | FierceBiotechFerring Pharmaceuticals has secured the rights to a Phase III treatment of radicular leg pain outside of Japan from Seikagaku. The drug, condoliase, is seen by Ferring as giving patients with lumbar disc herniation a nonsurgical way of managing the leg pain resulting from their condition.

Seikagaku has advanced the drug into two Phase III trials designed to give it the data it needs to win approval in the U.S. Having initiated this process, Seikagaku will stay in charge throughout the Phase III trials and subsequent regulatory filing, before handing off to Ferring in the event it wins approval. Ferring will then commercialize the drug in the U.S., while also potentially running the trials needed to win approval in other markets.

The deal sees Ferring pay an undisclosed upfront fee, plus development and regulatory milestones and sales royalties. An earlier release to disclose a letter of intent between the companies put the size of the upfront at $5 million ( 4.5 million). In return, Ferring is gaining the rights to a drug it and some third parties think can provide another option to patients who suffer pain as the result of lumbar disc herniation, a degenerative process affecting intervertebral discs.

 Condoliase could offer a non-surgical alternative to patients for whom conservative therapy and/or corticosteroid injections have failed to provide durable relief, while maintaining the option for surgery should it later become medically necessary,  Dr. Ray Baker, a former president of the North American Spine Society, said in a statement.

Seikagaku has already tested condoliase, also known as SI-6603, in a Phase III trial in Japan. The 163-patient study found a single injection of condoliase was better than placebo at improving scores of worst leg pain. After 13 weeks, the leg pain scores of 72% of patients in the condoliase cohort improved by 50% or more compared with the baseline. Approximately half of patients in the placebo arm experienced similar improvements. Condoliase was also associated with improvements in physical function and quality of life scores.

Notably, while the treatment cohort featured a higher frequency of reports of back pain and other adverse events, Seikagaku saw the overall safety profile as supporting continued development of the drug. Condoliase works by chemonucleolysis, the process of using an enzyme to dissolve part of the disc. Another product with the same mechanism of action, Chymopapain, was subject to multiple lawsuits before being pulled from the U.S. market in 2003.

Ferring is now looking to enable physicians to once again offer chemonucleolysis and, in doing so, build out its portfolio of orthopedic treatments. The Swiss drugmaker has engaged in checkbook pipeline building over the past two years to expand its orthopedic range, adding Phase III assets through deals with BioSurface Engineering Technologies and now Seikagaku.","Pharmaceuticals"
"CardioCell stem cells  improve well-being  of heart failure patients"," CardioCell stem cells  improve well-being  of heart failure patients   
  badams  
 Mon, 08/29/2016 - 04:24 
     
  
  
  
   ","http://www.fiercebiotech.com/biotech/cardiocell-stems-cells-improve-well-being-heart-failure-patients","Mon, 29 Aug 2016 08:24:30 +0000","NA","CardioCell stem cells  improve well-being  of heart failure patients | FierceBiotechSince Celyad failed to reach its primary endpoints in a stem cell therapy test in heart patients back in June, CardioCell has felt the pressure to deliver and over the weekend posted broadly positive data. But questions, and the need for more clinical data, remain.

The San Diego, CA-based biotech has published new top-line data from the ESC Congress in Rome that used its allogeneic mesenchymal stem cells, delivered through an IV, to heart failure patients with nonischemic cardiomyopathy.

The biotech used a number of endpoints to assess efficacy, including a 6-minute walk test and the KCCQ Clinical Summary score, both of which hit statistical significance, although exact figures were not released.

There was however only a  trend to improvement  in KCCQ Functional Status score, with the data also showing the stem cell therapy can suppress inflammation, something the biotech stresses is  noteworthy because inflammation is believed to importantly contribute to [heart failure] HF progression.  There was in addition a statistically significant reduction in natural killer cells.

But overall, there was no difference in cardiac structure and function and the company had to dig deep with some  exploratory data analysis  to show that there was a statistically significant improvement in the left ventricular end systolic and diastolic volumes in the stem cell-treated groups--something it said that was not seen in the placebo-treated group.

The single-blind, placebo-controlled, crossover study gave the treatment to just 22 enrolled patients with nonischemic cardiomyopathy.

The test was set up to randomize patients, with both CardioCell's treatment and the placebo given intravenously. At 90 days after the first injection, the control group received CardioCell's treatment, and the original treatment group received the placebo solution.

Dr. Mihai Gheorghiade, a protocol co-designer of this study and a member of CardioCell's scientific advisory board, said these data showed that its therapy  improved well-being of the patients that have already been on evidence-based HF therapy.  He added:  This is very innovative and marks a new beginning in HF management, especially in light of negative results of many drug-intervention trials. 

There have also been other stem cell therapy failures in heart failure, including over the summer when Celyad missed the primary endpoints in its CHART-1 study in certain heart patients. It did however find that a  positive trend was clearly identifiable,  with its C-Cure treatment, meaning it could still try for an EMA application using the subgroup analyses.

CardioCell said future studies will necessarily be needed in larger studies with a focus on clinical endpoints to assess just how well its treatment works, and most importantly whether it can boost how well the heart works in these patients.

 Based on these promising clinical-trial findings, CardioCell is excited to be developing larger studies based on IV delivery of our [therapy] for heart failure indications, including both non-ischemic and ischemic cardiomyopathy,  says Sergey Sikora, CEO of CardioCell and co-author of the study.

 We are very encouraged by the degree of statistically significant improvement in patient health status, and we look forward to exploring whether multiple IV treatments will lead to further improvement, including cardiac function. 

CardioCell gets its therapy from parent company Stemedica, which are derived from bone-marrow.

This is a similar approach used by San Carlos, CA-based BioCardia, which earlier this year dropped plans for a $50 million IPO, which also uses a bone marrow-derived therapy. In a previous Phase II study with 30 patients its treatment CardiAMP  supported efficacy relative to patient quality of life and functional capacity, which was shown to be both statistically and clinically significant. ","Pharmaceuticals"
"TG wraps up orphan tags for both its clinical candidates"," TG wraps up orphan tags for both its clinical candidates 
  slawrence  
 Fri, 08/26/2016 - 10:15 
     
  
  
  
   ","http://www.fiercebiotech.com/biotech/tg-wraps-up-orphan-tags-for-both-its-clinical-candidates","Fri, 26 Aug 2016 14:15:55 +0000","NA","TG wraps up orphan tags for both its clinical candidates | FierceBiotechTG Therapeutics ($TGTX) got orphan drug designation from the FDA for both its clinical candidates this week. It s aiming for approvals in these niche indications--as well as in bigger markets for hematological malignancies and autoimmune disorders.

It has secured the orphan tag for both its TG-1101 (ublituximab), a glycoengineered anti-CD20 monoclonal antibody, to treat neuromyelitis optica (NMO) and neuromyelitis optica spectrum disorder (NMOSD) and its TGR-1202, an oral, next-gen PI3K Delta inhibitor, to treat with chronic lymphocytic leukemia (CLL).

""NMO is closely related to multiple sclerosis, an area of significant interest to us,  said the company s CEO Michael Weiss in a statement.  We look forward to presenting early data from our current Phase 1b study of TG-1101 in NMO at the ECTRIMS (European Committee for the Treatment and Research in Multiple Sclerosis) conference this September, which we believe will provide an early peek into the effects of TG-1101 in patients with autoimmune diseases.""

It s looking for a larger market with TG-1101 in autoimmune disease multiple sclerosis (MS). The company plans to advance TG-1101 into pivotal testing in MS during the first half of next year.

The B cell malignancy and autoimmune disease small cap is ultimately aiming to combine TG-1101 with approved CLL agent Imbruvica (ibrutinib), as well as with its with its own TGR-1202 to treat CLL and diffuse large B-cell lymphoma (DLBCL).

Discussing the GENUINE Phase III trial of TG-1101 in combination with ibrutinib in high-risk CLL, Weiss said on the company s most recent earnings call,  We've launched this study with the hope and intention that this will be a fast andstraightforward approach to getting TG-1101 approved. Recall, at the time we designed this study, we were very uncertain of what the FDA would require to get two novel drugs approved simultaneously. 

He continued,  We still believe that GENUINE's goal of improving on ibrutinib therapy represents an important treatment goal. There is no question that ibruitinib is a very good drug but few if any patients are cured with single agent ibruitinib. Our Phase II study demonstrated increases in overall response as well as a deepening of responses with 25% of the patients on the combination of ibrutinib plus TG-1101 obtaining either a complete response and/or MRD (minimal residual disease) negativity. 

Wall Street is bidding its time waiting for more data; TG Therapeutics  market cap is only about $350 million. Despite its tiny valuation, the company has some pretty major biotech investors including Fidelity Management, RA Capital Management and Baker Brothers Advisors.","Pharmaceuticals"
"Perpetual life sciences investor Sofinnova raises nearly $600M"," Perpetual life sciences investor Sofinnova raises nearly $600M 
  badams  
 Fri, 08/26/2016 - 09:22 
     
  
  
  
   ","http://www.fiercebiotech.com/biotech/perpetual-life-science-investors-sofinnova-raise-nearly-600m","Fri, 26 Aug 2016 13:22:20 +0000","NA","Perpetual life sciences investor Sofinnova raises nearly $600M | FierceBiotechSofinnova Ventures, which over the course of its now ten funds has evolved its focus from early-stage life science and tech firms to later stage biotechs, has announced a pooling of $595 million as its latest investor effort.

This is just shy of its $650 million total, according to its SEC filing, but represents a big leap over its ninth fund, completed back in 2014, which saw it hit $500 million.

In recent years the VC has helped a number of biotech companies with funding, which saw it lead a $65 million round last year for gene therapy specialist Audentes in its Series C. The biotech announced a month ago that it was now seeking a $75 million IPO.

And back in May, its portfolio company Merus announced it was gunning for a $65 million public offering on the Nasdaq to help shore up its cash for future midstage cancer trials.

The IPO market has been tricky this year for many biotechs, but VC raises have gone from strength to strength. This year alone has seen a series of major funds, including Arch s plans for a $400M-plus for venture fund, announced earlier this year, as it looks to build up on its already impressive portfolio that includes Juno ($JUNO) and bluebird ($BLUE).

California investment firm Vivo Capital, known for its big pharma and med dev raises, also in June closed a new healthcare venture capital fund at over $100 million that will include a percentage being funneled into startup biotechs.

Meanwhile, in the same month, European venture outfit Life Sciences Partners raised $280 million toward a new biotech fund--surpassing its $170 million target. Fellow European venture capital firm Forbion Capital Partners also closed is third flagship life sciences fund at  183 million ($208 million), while another VC firm, SV Life Sciences, recently announced it was nearing its 2015 target of raising $400 million in its sixth fund round.

And it s not just traditional life science VC firms either as Swiss wealth management company UBS raised $471 million in April for the final closing of the UBS  Oncology Impact Fund --an investing initiative aimed at developing new cancer treatments.

All of these together sees a total global series of funding for life sciences of around $2.5 billion.

Related Articles:

Rottweiler tested, Novo and Sofinnova back $33M round for Rgenix

Sofinnova leads a $30.6M round for Asceneuron's Alzheimer's R&D","Pharmaceuticals"
