ArticleTitle,Summary,Link,Timestamp,Category,ArticleStory,Label
Dermatology biotech Novan goes for $60M IPO," Dermatology biotech Novan goes for $60M IPO 
  badams  
 Thu, 08/25/2016 - 08:37 
     
  
  
  
   ",http://www.fiercebiotech.com/biotech/dermatology-biotech-novan-goes-for-60m-ipo,"Thu, 25 Aug 2016 12:37:21 +0000",NA,"Dermatology biotech Novan goes for $60M IPO | FierceBiotechThe late-stage skin condition biotech Novan is looking to batter ongoing headwinds and gun for a $60 million public offering.

The Durham, NC-based company, which is around a decade old, is working on nitric oxide based therapies for dermatologic indications, including acne.

According to its SEC-1 filing, the company plans to list on the Nasdaq under the symbol $NOVN.

Nitric oxide plays a vital role in the immune system response against microbial pathogens and helps regulate inflammation.

Novan is working on a pipeline of meds that are designed to harness nitric oxide and its multiple mechanisms of action, and is the underlying tech behind its Nitricil platform. The idea is to use this platform to convert a useful, naturally occurring molecule into a therapeutic pipeline for a host of skin diseases.

The biotech is pushing on with programs in five dermatological conditions, with its lead candidate, SB204, a topical gel that targets multiple mechanisms of action for the treatment of acne vulgaris--the most common skin disease in the U.S.

Two pivotal Phase III tests started in Q1 for the med, and Novan said in its SEC filing that it expects to report top-line results from these studies at the start of next year. An NDA for SB204 should, all things going well, be on the cards by year-end 2017.

Other pipeline candidates include midstage meds SB206, SB208 and preclinical treatment SB414, which are targeted toward the treatment of either a specific microorganism or inflammatory components of a disease pathology.

SB206 is a first-in-class, topical anti-viral gel aimed at viral skin infections, such as external genital and perianal warts caused by human papillomavirus. SB208 is a topical broad-spectrum anti-fungal product candidate for the treatment of fungal infections of the skin and nails. SB414, a topical cream, is being looked at as a treatment of inflammatory skin diseases such as psoriasis and atopic dermatitis.

Malin Life Sciences Holdings is currently the company s its largest stockholder.

Related Articles:

Syros squeaks out with $50M IPO to get proof-of-concept data for  gene control 

Motif Bio plans Nasdaq IPO to bankroll PhIII antibiotic trial

Preclinical gene therapy play Audentes trades up on $75M IPO",Pharmaceuticals
Medivation s VP of clinical development jumps ship to rival PARP biotech," Medivation s VP of clinical development jumps ship to rival PARP biotech 
  badams  
 Thu, 08/25/2016 - 06:12 
     
  
  
  
   ",http://www.fiercebiotech.com/biotech/medivation-s-vp-clinical-development-jumps-ship-to-rival-parp-biotech,"Thu, 25 Aug 2016 10:12:16 +0000",NA,"Medivation s VP of clinical development jumps ship to rival PARP biotech | FierceBiotechIn the same week that Medivation was bought out by Pfizer in a major $14 billion deal, its former vice president of clinical development Dr. Amy Peterson has left the biotech to join BeiGene which, like her former employer, is working on a new PARP inhibitor.

Peterson s role sees her become the new chief medical officer of immuno-oncology at China and U.S.-based BeiGene ($BGNE) and will focus on the development of BGB-A317, the biotech s PD-1 inhibitor, and BGB-290, its PARP inhibitor, as well as other I/O candidates.

This announcement comes just three days after Pfizer confirmed its $14 billion buyout of Medivation ($MDVN), and also after some analysts recently touted larger peak sales estimates for its PARP talazoparib, which is in Phase III for BRCA-mutated breast cancer. Pfizer has over the years developed a reputation of being ruthless post-merger and cutting research programs and scientists where needs be, although it is unclear whether Dr. Peterson would have made the decision before Pfizer had decided to buy the company outright.

At Medivation, she was primarily responsible for the development of talazoparib and also of its troubled cancer candidate pidilizumab in diffuse large b-cell lymphoma. Before joining the Californian biotech, she worked at cancer powerhouse Genentech.

The company bought talazoparib from BioMarin ($BMRN) a year ago for just over $400 million upfront, and was a key pipeline promise on which Pfizer ($PFE) has hung its billions of dollars upon.

Her new focus, BGB-290, is currently in Phase I studies in ovarian cancer, and the biotech posted data late last year showing that of the 14 ovarian cancer patients for whom there were evaluable data, 7 had an objective response, with one having a complete response and 6 seeing partial responses.

Both BeiGene and Medivation believe their candidates will yield better results than AstraZeneca s ($AZN) approved PARP Lynparza (olaparib), which has a U.S. license as a maintenance treatment of women with BRCA-mutated ovarian cancer.

Another small biotech, Tesaro, ($TSRO), also posted recent data for its PARP inhibitor hope niraparib, which saw some impressive ovarian cancer figures, boosting it shares by more than 100% on the day the numbers were released.

Peterson said nothing of her former position at Medivation or the reasons behind her departure, or whether it was made during the buyout attempts from Sanofi ($SNY), which have been ongoing since March.

Despite being courted by half of Big Pharma this year, Medivation has had its setbacks in the clinic, namely around pidilizumab and the confusion over its mechanism of action.

The drug--which Medivation bought for $335 million deal in 2014 from CureTech--was designed as a PD-1 treatment, but recent studies showed that it could not actually work in this way, which saw the FDA temporarily halt the trial through a partial clinical hold while Medivation took another stab at explaining the mechanism of action.

In its Q2 update earlier this month, the biotech s CEO David Hung said the company was no closer to discovering just how this experimental med should work. This would mean that Dr. Peterson had not, in fact, technically been working on a PD-1 drug during her time at Medivation.

In a statement, Dr. Peterson said:  BeiGene has a robust pipeline of clinical stage, internally discovered molecules against validated targets as well as an expanding roster of candidates in the preclinical pipeline. I look forward to leveraging my past experiences to successfully build an organization that can bring these assets to market while continuing to expand the clinical pipeline. 

BeiGene s shares were down 4.8% at end of play yesterday, with a market cap just under $1 billion.

Related Articles:

Medivation eyes PARP-PD-1 cocktail; still no word on pidilizumab future

Medivation CEO to buyers: You'll pay top dollar for our 'best-in-class' PARP med

Pfizer buys Medivation for $81.50 a share

Anti-PD-1? Well, no, says Medivation as a partial hold forces a halt to 'pivotal' cancer study",Pharmaceuticals
FDA hits Amgen with rejection for next-gen kidney med," FDA hits Amgen with rejection for next-gen kidney med 
  badams  
 Thu, 08/25/2016 - 05:02 
     
  
  
  
   ",http://www.fiercebiotech.com/biotech/fda-hits-amgen-rejection-for-next-gen-kidney-med,"Thu, 25 Aug 2016 09:02:46 +0000",NA,"FDA hits Amgen with rejection for next-gen kidney med | FierceBiotechThe FDA has slapped a complete response letter onto Amgen ($AMGN) for its experimental med to treat a hormonal imbalance in dialysis patients, dashing its hopes of a 2016 approval.

The NDA Amgen was seeking was for its candidate Parsabiv (etelcalcetide) in patients with secondary hyperparathyroidism (sHPT) with chronic kidney disease on hemodialysis.

In a very brief update, Amgen said the FDA has rejected it application in its current form, but gave no details as to whether this was due to concerns over safety, manufacturing of efficacy.

The nature of the letter, and especially if it required additional clinical trials, could seriously delay any approval of the med. Amgen said in a statement that it was  reviewing the Complete Response Letter, and we anticipate a post-action meeting with the FDA later this year to discuss the Complete Response. 

The FDA does not have to publicly declare the reason for its rejection, and companies can wait to make this information available. It filed the drug for U.S. review back in September, and in the same month with the EMA.

Amgen added that this wouldn t affect other regulatory submissions, but this may well depend on the issue or issues the FDA has found, and whether that will impact the drug s other reviews.

Parsabiv works as calcimimetic agent, a drug designed to mimic the action of calcium by activating the calcium-sensing receptors on the parathyroid gland. Parsabiv, which is given intravenously, binds to and activates the calcium-sensing receptor on the parathyroid gland, decreasing PTH levels.

Amgen gained access to the drug four years ago as part of its $315 million acquisition of KAI Pharmaceuticals. In three Phase III trials posted last year, the drug met its primary goals by significantly reducing parathyroid hormone levels.

Amgen had hoped that its new med would supplant sales of its older treatment for the condition Sensipar (cinacalcet), which last year reached blockbuster sales. Analysts have previously suggested that Parsabiv could match Sensipar's sales at peak.

sHPT is a chronic and serious condition which, Amgen estimates, affects around 2 million people worldwide on dialysis, with about half a million of these in the U.S.",Pharmaceuticals
"Cell Medica, UCL team up on modified T cell receptor cancer meds"," Cell Medica, UCL team up on modified T cell receptor cancer meds 
  badams  
 Wed, 08/24/2016 - 06:05 
     
  
  
  
   ",http://www.fiercebiotech.com/biotech/cell-medica-ucl-team-up-modified-t-cell-receptor-cancer-meds,"Wed, 24 Aug 2016 10:05:15 +0000",NA,"Cell Medica, UCL team up on modified T cell receptor cancer meds | FierceBiotechJust two months after signing a CAR-T deal with Baylor, London-based Cell Medica has penned a new pact with University College London (UCL) to use its T-cell tech to help create new, cutting-edge meds for cancer.

Under the terms of the collab, which isn t disclosing any financial details, Cell Medica also gets an exclusive, worldwide option and license agreement for these technologies, as well as T cell receptor (TCR) gene sequences for the development and sale of specific products.

The deal will build on the research of Professor Hans Stauss and Professor Emma Morris of UCL, two big names in developing modified TCRs against oncology targets.

T cell receptors are molecules which sit on the surface of T cells. They work by recognizing antigens expressed by cancer cells.

What TCR technology does is to use this ability to target both intracellular and cell surface antigens, creating a mechanism to engineer immune cells to target certain tumors. UCL s tech, according to a joint statement, has the potential to  produce strong expression of TCRs by the engineered T cells,  which should boost its killing range when it comes to fighting tumors.

The University will carry out the preclinical and early clinical research under the auspices of a Joint Steering Committee.

Cell Medica said it will support the product development work with its  substantial experience in manufacturing clinical-grade cell therapies  while looking to also establish  robust production processes  suitable for industrial scale-up.

If and when a drug or drugs from the collab has finished up in Phase I, these treatments will then be handed over to Cell Medica for Phase II and beyond, including bringing them to market.

While not going into the exact figures, Cell Medica said has paid an up-front fee and  will make additional payments to exercise its exclusive option to license future products.  UCL, meanwhile, is eligible to receive further payments related to clinical, regulatory and sales milestones, as well as single digit royalties.

Gregg Sando, CEO of Cell Medica said:  This collaboration adds the modified TCR technology platform to our strategy to develop breakthrough treatments for cancer using cellular immunotherapy products. The partnership with Profs Hans Stauss and Emma Morris, leading researchers in this field, should enable us to generate a pipeline of new TCR products with increased efficacy and safety for patients. 

Cell Medica, one of last year s Fierce 15, also has an ongoing pact with Houston s Baylor College of Medicine to find and develop next-gen tech for engineering immune cells in tumors.

In June they signed an expanded deal to apply CAR technology to natural killer T (NKT) cells as a novel immune cell type with biological properties that may be particularly effective for targeting solid tumors.

Related Articles:

Cell Medica, Baylor partner on next-gen CAR-T cancer therapies

Cell Medica hauls in $78M to get its cancer immunotherapy through Phase II",Pharmaceuticals
Promethera plans IPO to bankroll pipeline of liver disease cell therapies," Promethera plans IPO to bankroll pipeline of liver disease cell therapies 
  ntaylor  
 Wed, 08/24/2016 - 05:54 
     
  
  
  
   ",http://www.fiercebiotech.com/biotech/promethera-plans-ipo-to-bankroll-pipeline-liver-disease-cell-therapies,"Wed, 24 Aug 2016 09:54:16 +0000",NA,"Promethera plans IPO to bankroll pipeline of liver disease cell therapies | FierceBiotechPromethera Biosciences is planning to IPO in April or May. The Belgian cell therapy biotech has been seen as a possible IPO candidate for a couple of years, but the chatter is now reportedly turning into action.

Mont-Saint-Guibert, Belgium-based Promethera is looking to raise up to  40 million ($45 million), L Echo reports, to finance its pipeline plans. Promethera s lead candidate, HepaStem, is a formulation of allogeneic human adult liver-derived progenitor cells. The cells are extracted from donor livers, processed and reconstituted for injection, resulting in a candidate Promethera thinks can treat a variety of liver diseases.

Promethera has tested the drug most extensively in patients with the rare disease urea cycle disorder (UCD). A Phase I/II trial in that indication is ongoing. Raising  30 million to  40 million in an IPO would give Promethera the financial means to continue to advance in UCD, while also freeing it up to expand its ambitions. The biotech, particularly since John Tchelingerian took over as CEO last year, has expressed a desire to go after bigger indications than UCD.

Preclinical testing of HepaStem against acute-on-chronic liver failure and acute alcoholic hepatitis is underway. Promethera is also exploring the use of HepaStem as a treatment for hemophilia, fibrosis and nonalcoholic steatohepatitis (NASH). None of these projects have advanced beyond very early, exploratory testing, but are potentially lucrative opportunities. The challenge for Promethera will be to persuade investors to buy into the idea that one or more of these long shots can pay off.

Investors seeking reasons to be cautious won t have to look far from Promethera s headquarters. Fellow cell therapy specialist Celyad ($CYAD) is based a few minutes drive from Promethera. Celyad had accrued far more clinical data than Promethera at the time of its Nasdaq IPO, but that didn t stop it from later failing a Phase III trial. Investors who backed Celyad at the time of the Nasdaq IPO now find themselves down 54%.

While the jury is still out on whether Promethera or Celyad will ever deliver for investors or patients, the presence of both of them on public markets would represent a significant moment for a corner of Belgium. With the Mont-Saint-Guibert-based pair being 30 minutes by car from Bone Therapeutics (EBR:BOTHE), the region could soon be home to three publicly-traded cell therapy biotechs, making it something of a hotspot for the technology.",Pharmaceuticals
Medicare Advantage plan audits illustrate overcharging," An analysis found overpayments for unsupported medical diagnoses exceeded $10,000 per patient for more than 150 patients across 37 audits. ",http://www.healthcaredive.com/news/medicare-advantage-plan-audits-illustrate-overcharging/425356/,"Tue, 30 Aug 2016 22:56:43 -0400",NA,"Medicare Advantage plan audits illustrate overchargingThe studies add fuel to the fire over ongoing allegations that some insurers have been inflating patient risk scores via ""upcoding"" to draw higher payments, costing taxpayers tens of billions in overspending on these plans.

CMS has previously stated that reducing improper payments in Medicare Advantage is a top priority, while CPI researchers have long argued that despite mounting evidence of the practice, federal officials have allowed the auditing program to fall short and let audits and appeals languish for years. The new report has added in May, a Government Accountability Office report called for a solution to the matter of faulty risk scores, and that at least half a dozen industry insiders have filed whistleblower lawsuits regarding manipulation of risk scores.

Some of the insurers found to have overcharged the government -- none of which provided comment to the CPI -- included five Humana plans, three UnitedHealth plans and four Wellpoint plans. The two plans found to have no net overpayments were Group Health Cooperative in Washington state and a Kaiser Foundation Health Plan in California.

The overpayments for unsupported medical diagnoses exceeded $10,000 per patient for more than 150 patients across the 37 audits, the researchers found, adding the health plans overcharged by $2,000 or more per patient for at least 3,500 people in the sample.

In another key finding, auditors found health plans three times more likely to charge Medicare too much than too little for certain medical conditions examined under the audits.

Meanwhile, Medicare Advantage plans have long challenged the RADV audit process, with Clare Krusing of America's Health Insurance Plans calling it ""not yet stable and reliable"" and arguing CMS doesn't allow health plans to submit additional supporting data regarding patients' conditions.",Medical Devices and Diagnostics
Athenahealth snaps up digital patient care coordination app, The deal underscores a broader trend of companies trying to move into the consumer digital health space. ,http://www.healthcaredive.com/news/athenahealth-snaps-up-digital-patient-care-coordination-app/425354/,"Tue, 30 Aug 2016 20:57:25 -0400",NA,"Athenahealth snaps up digital patient care coordination appThe deal, announced Monday, follows Apple s purchase last week of personal health record startup Gliimpse, and underscores a broader trend of companies trying to move into the consumer digital health space and build a bridge between patients and provider groups.

With web-based Patient IO, patients can manage medications, review care instructions or record self-reported data. The platform will form the basis for athenahealth s patient-facing mobile application, athenaWell. Select clients are already being provided to select customers and will be available to new athenahealth Population Health clients starting this fall, according to the firm.

 Care coordination and patient self-management is the next big ground on which healthcare will compete, Jon Porter, senior vice president of emerging services at athenahealth, said in a press release.

Global Newswire: Acquisition Brings Mobile Care Coordination to Population Health Service; Talented Team to Join athenahealth Austin 

 Healthcare Dive: How we could read into Apple s Gliimpse purchase",Medical Devices and Diagnostics
"Medical tourism growing, but obstacles hamper trend in U.S. hospitals", Most U.S. hospitals haven&rsquo;t figured out medical tourism could be a revenue diversification but many&nbsp;don&rsquo;t have the bandwidth to figure it out. ,http://www.healthcaredive.com/news/medical-tourism-growing-but-obstacles-hamper-trend-in-us-hospitals/425343/,"Tue, 30 Aug 2016 16:38:01 -0400",NA,"Medical tourism growing, but obstacles hamper trend in U.S. hospitalsMedical tourism growing, but obstacles hamper trend in U.S. hospitals

More people are traveling abroad for medical procedures, often with the blessing of both their employer and insurance carrier. According to a recent report by Visa and Oxford Economics, the global medical tourism market totaled $439 billion in 2015 and will grow 25% annually over the next decade. That figure was subsequently revised downward to $50 billion, the International Medical Travel Journal notes, but it is still a significant market. Driving this trend are increasing access to high-quality care and services outside the U.S., lower costs, the chance to couple treatments with attractive destinations and availability of treatments and drugs not approved or available stateside.

While cost is just one reason people travel for care, it can be a compelling one if the foreign provider is reputable. Consider a knee replacement, for example. The procedure can cost anywhere from $35,000 to $60,000 in the U.S., but costs less than $23,000 in Costa Rica or India, according to The Fiscal Times. The most common procedures people travel for are heart surgery, cosmetic surgery and dentistry.

While the majority of medical tourists flock to the U.S. for care, Thailand, Singapore, German, South Korea and Spain are fast catching up, the report says. India is also a major destination for medical tourism, particularly for cardiac care. Understanding these travel patterns and the opportunities for attracting patients can provide a valuable added revenue stream for hospitals that position themselves in this market.

The Centers for Disease Control and Prevention estimates that up to 750,000 U.S. residents travel abroad each year for medical care, a mere drop in the bucket compared with the nearly 37 million patient discharges from U.S. hospitals reported in 2011.

One might expect that states like Washington, which abuts British Columbia, would see substantial numbers of individuals crossing the border north for medical procedures. But Mary Kay Clunies-Ross, spokesman for the Washington State Hospital Association, says she hasn t seen any significant impact on local hospitals.

 Some of our hospitals do get international patients, but that is usually in the context of seeking needed services from a specific program or provider (e.g., they might come to be treated at Fred Hutchison Cancer Research, or bring a child to Seattle Children s Hospital for pediatric specialty care),  she writes in an email.  I don t know of any international marketing campaign. 

Most U.S. hospitals haven t figured out that medical tourism could be a revenue diversification strategy, and they re too mired in the Affordable Care Act, PCORI reporting, managed care contracting and other obligations to promote themselves as a specialty surgery or magnet hospital destination, says Maria K. Todd, CEO of Mercury Advisory Group in Denver, CO, and an international consultant on healthcare business development.  They just don t have the bandwidth to figure out how to do the marketing campaign and study the market and still do everything else they have to do. 

Todd, who wrote ""Handbook of Medical Tourism and Program Development,"" sees two categories of U.S. hospitals taking advantage of the travel-to-care trend: Academic medical centers (AMCs) and ambulatory surgery centers (ASCs). AMCs have excess capacity and some of the latest research and technology, but they need cases on which to train new doctors. Medicare alone doesn t cover the cost of all of that training. As a result, many AMCs are using medical tourism as a diversification strategy to get different reimbursement sources into the mix,  Todd tells Healthcare Dive.

ASCs, on the other hand, are usually selling to price-sensitive customers, Todd says. She points to ASCs in rural areas that are looking for ways to compete with critical care hospitals. The federal government allows CAHs to charge 101% of what Medicare would pay a non-critical access hospital, so an ASC that s outfitted for overnight beds and can cut the cost of a procedure, and is located near a moderate-priced motel, can bundle together a price-driven medical tourism package and market it to the public.

Hospitals interested in creating a medical tourism revenue stream should build on what the facility already does well, such as hip replacements or cardiac artery bypass grafts, rather than add a service line or new staff, Todd says. Other critical factors include brand identification and destination.

 What doctors have not understood in America is how to brand themselves   and so it would be very hard for them to claim a medical tourism base, let s say, in comparison with a doctor who s a researcher who s published at the Cleveland Clinic,  she says.  Brand in healthcare translates to trust   and people want to trust that where they get their healthcare is the best choice they could have made. 

Another thing holding hospitals back is determining case rate, says Todd. With CMS  bundled case rate initiative, hospitals are having to learn how to bundle cases and that requires knowing the cost. But medical tourism is not a fee-for-service, line item percent of charges;  It s 100% give me an estimate up front,  she explains. The only way to do that well is to define a case rate with contingency for outliers for example, the rate for a stent procedure would cover three stents and any additional stents would cost $1,500 each.

 With hospitals not knowing their case rates, you can t do transparent quoting,  says Todd, who likens the situation to asking a grocer for the price of a loaf of bread and then waiting while somebody does a price check.

 The American population demands, if I m going to fly to you, you need to tell me is this going to cost $7,000 or $17,000, and most American facilities are not prepared to do that on anything more than maybe a hip or a knee [replacement] or a lap band,  she says.  They re not prepared for contingencies  such as an allergy to an anesthetic that could put the patient in intensive care.

For patients who do choose to travel for care, whether abroad or within the U.S., there s another thing to consider. Under the CPT code system, Medicare will pay for 90 days of post-operative care at no additional charge. That s already bundled into the CPT code. But that could be a problem if the patient leaves the city where the procedure was done after a week or 10 days. That leaves the patient s hometown doctor to provide the other 80 days of follow-up care, and some doctors are refusing to take patients back, according to Todd.

 Some of it is about greed, taking food off my table,  she says, noting the hometown doctor can only bill for evaluation and management, not the procedure itself. Physicians are also concerned that they could be blamed   and sued   for a complication they didn t cause. With medical complications coverage at one of the leading medical travel insurance programs capped at $50,000, that s far below the roughly $250,000 malpractice tort liability ceiling in most of the U.S., Todd says.

 You can blow through $50,000 on a case gone bad in no time flat,  she adds.  So if [people] go out of the country and they have a complication, yes, that complication insurance might kick in, but they might still charge the local doctor with the complication. ",Medical Devices and Diagnostics
CA lawmakers send legislation against surprise medical bills to Gov. Brown," Hospitals in the state may be required to notify patients if they are receiving observation care beginning Jan. 1, 2017. ",http://www.healthcaredive.com/news/ca-lawmakers-send-legislation-against-surprise-medical-bills-to-gov-brown/425406/,"Tue, 30 Aug 2016 09:08:51 -0400",NA,"CA lawmakers send legislation against surprise medical bills to Gov. BrownCalifornia's ploy is timely as it addresses a growing concern in the healthcare community that the country's aging population will outpace growth in revenues, which was recently affirmed by the Congressional Budget Office in its updated federal budget outlook report.

Seniors are financially impacted by surprise medical bills more so than Medicare when it comes to observation care because it can lead to higher out-of-pocket expenses since its considered an outpatient service.

As noted by California Healthline, patients receiving observation services may sometimes have to pay more for treatments and tests than admitted patients, adding that Medicare does not cover the costs of follow-ups in nursing homes after staying for fewer days than the required minimum of three days in a row when admitted.

Other states have passed laws similar to California's legislation such as Florida and New York. But the issue of whether providers should bill patient in-network rates or insurers should cover the extra costs is still under debate.

California Healthline: Protecting California s Seniors From Surprise Hospital, Nursing Home Bills 

 Healthcare Dive: Surprise medical bills: Who should cover the costs?",Medical Devices and Diagnostics
Here's how many ACA enrollees KFF estimates will face insurer monopolies for 2017, Fewer marketplace consumers will be able to &quot;shop around.&quot; ,http://www.healthcaredive.com/news/heres-how-many-aca-enrollees-kff-estimates-will-face-insurer-monopolies-fo/425327/,"Tue, 30 Aug 2016 09:00:00 -0400",NA,"Here's how many ACA enrollees KFF estimates will face insurer monopolies for 2017The report updated KFF's previous studies on the subject from May and July with the latest available information, including the recent pullbacks announced by Aetna and Oscar, but noted that ""much is still unknown"" with most states  2017 filings still either redacted or not public. It stressed that final details on insurer participation and premium rates typically only become public just before the start of open enrollment, so it will be about two months before the full picture comes into focus.

KFF's findings dovetail with similar reports by Avalere and Vox that also warned of steep declines in marketplace competition and the rise of insurer monopolies.

The report makes an interesting companion alongside HHS' recent assertion that the ""overwhelming majority"" of HealthCare.gov consumers will still be able to buy coverage for less than $75 per month, just as in 2016, through the use of premium tax credits and shopping around. This is because it seems to assume the ""overwhelming majority"" will have choices.

The KFF report agrees that ""most marketplace enrollees will likely continue to have a choice of three or more plans in 2017,"" but estimates that percentage will drop from about 85% in 2016 to 62% in 2017, which could provide a solid majority who can shop around but hardly an ""overwhelming"" one.

Kaiser Family Foundation: Preliminary Data on Insurer Exits and Entrants in 2017 Affordable Care Act Marketplaces 

 The Wall Street Journal: Health Insurers  Pullback Threatens to Create Monopolies",Medical Devices and Diagnostics
HIPAA at 20: Looking back at two decades of patient privacy protections, The first federal law to address the privacy and security of health information&nbsp;turned 20 this month. ,http://www.healthcaredive.com/news/hipaa-at-20-looking-back-at-two-decades-of-patient-privacy-protections/425378/,"Tue, 30 Aug 2016 06:56:59 -0400",NA,"HIPAA at 20: Looking back at two decades of patient privacy protectionsHIPAA at 20: Looking back at two decades of patient privacy protections

More than two decades ago, on August 21, 1996, then-President Bill Clinton signed the Health Insurance Portability and Accountability Act (HIPAA) into law. Since then, healthcare has changed a lot and HIPAA has helped guide those changes every step of the way.

Although HIPAA was passed in 1996, it would take nearly seven years for the initial HIPAA Privacy Rule to go into effect. As the first federal law to address the privacy and security of health information, the HIPAA Privacy Rule was inherently complex. Privacy provisions in the original legislation signed by President Clinton totaled 337 words. The final rule issued in March 2002 was around 101,000 words long and spanned more than 500 pages, according to an October 2003 USA Today article.

 When the HIPAA regulation initially went into effect, it generated significant skepticism, confusion, and even angst,  Jocelyn Samuels, director of the HHS' Office for Civil Rights (OCR), told Healthcare Dive.

Criticism of HIPAA came from all directions, Samuels said. On one side, healthcare providers wondered whether HIPAA might prove to be too cumbersome and expensive to comply with. On the other, patient advocates expressed concern that HIPAA wouldn t provide meaningful protections.

In the early years of HIPAA privacy protections, HHS and OCR, which was responsible for enforcing the Privacy Rule, seemed content to let noncompliant healthcare providers slide with a warning. From April 2003 to 2008, around 35,000 HIPAA privacy violations were reported, but not a single civil fine was levied against a healthcare provider.

HHS said it had worked with around 6,000 providers reported for violations to help them achieve  voluntary compliance,  according to an April 2008 article in the Wall Street Journal. Their approach was to encourage  improvements that were constructive and were achieved more quickly than through imposition of monetary penalties.  This approach would change with the passage of the HITECH Act in 2009.

In many ways, HIPAA was ahead of its time. Although it passed before widespread adoption of EHRs, HIPAA recognized in 1996 that digitization of health data was right around the corner. One of its goals was to standardize the electronic exchange of sensitive health information. HIPAA laid the groundwork for future efforts to advance health IT and those efforts, in turn, strengthened HIPAA s privacy protections.

 HIPAA has transformed healthcare and healthcare delivery over the past two decades, evolving itself alongside of technology,  Samuels said.  The HIPAA standards have helped pave the way for the widespread adoption of the electronic health record and the interoperability of health data. 

When the HITECH Act passed in 2009, it included provisions to strengthen HIPAA privacy protections and HHS  ability to enforce them. The HITECH Act expanded compliance requirements to business associates of covered entities, required self-reporting of privacy breaches, and increased potential fines for violations to up to $1.5 million. Later that year, OCR would issue the first of many multi-million dollar fines for HIPAA violations.

HITECH changes to HIPAA were finalized in January 2013 with the release of the HIPAA/HITECH Omnibus Final Rule.  The final omnibus rule marks the most sweeping changes to the HIPAA Privacy and Security Rules since they were first implemented,  then-OCR Director Leon Rodriguez said.

While patients are technically afforded the right under HIPAA to access their own personal health information, this is easier said than done.  Far too often individuals face obstacles to accessing their health information, even from entities required to comply with the HIPAA Privacy Rule,  Samuels wrote in a January blog post.

By accessing their own personal health information, patients could better manage chronic health conditions and help to coordinate their care. While HIPAA makes this a possibility in theory, it is much more difficult in practice.

Even worse, third parties often have more access to personal health information than patients themselves. Anonymized health data may be doled out for research purposes that do indeed help patients, but it can also be used for marketing and other commercial practices. In May 2014, the Federal Trade Commission issued a report showing how much personal health information data brokers are collecting.

Supposedly anonymized health data can also be used to connect medical records to the individuals to which they belong. In 2005, Carnegie Mellon University Professor Latanya Sweeney told the Privacy and Integrity Advisory Committee of the Department of Homeland Security that she was able to compare hospital data to voter registration rolls to identify medical records belonging to former Massachusetts Governor William Weld.

 The public has been misled and most still have no knowledge of their lack of control over their sensitive health data,  Dr. Deborah Peel, founder and president of Patient Privacy Rights, told Healthcare Dive.  Today, no nation has a comprehensive map of all flows of personal health data. How can personal data possibly be secured, much less private, if we have no idea where it is or how it s used? 

HIPAA is an imperfect law, but, at 20 years old, it could mature and grow stronger. As OCR Director Samuels said, HIPAA has been a blue print for healthcare reform. At this point, it will likely be a mainstay in blue prints for healthcare reforms of the future.",Medical Devices and Diagnostics
Study: Depression care must be aligned with clinical needs, One expert&nbsp;recommends integrating screening tools and mental health services into primary care to address the disparities. ,http://www.healthcaredive.com/news/study-depression-care-must-be-aligned-with-clinical-needs/425345/,"Mon, 29 Aug 2016 16:28:19 -0400",NA,"Study: Depression care must be aligned with clinical needsDepression is one of the most common mental health disorders in the country and some believe it is under-treated. The analysis revealed that there is a gap in depression treatment and the treatment is more often than not unnecessary. If these issues were to be addressed, it could lead to healthier patient populations.

The researchers analyzed 2012 and 2013 data on 46,417 adults from Medical Expenditure Panel Surveys. About 8.1% of the surveyed adults reported they had been receiving depression treatment but just 29.9% of them had screened positive. Inversely, among the 8.4% that screened positive, only 28.7% received treatment.

""I was actually somewhat surprised,"" study author Dr. Mark Olfson, professor of psychiatry at Columbia University Medical Center, told CNN. ""There has been a substantial increase in prescribing antidepressants over the last several years, and so I think it is tempting to assume that under-treatment of depression is no longer a big deal.""

According to Olfson, there are several reasons why patients may not want to be treated for depression such as the negative stigma associated with it or other medical conditions that may cause patient to overlook symptoms.

Findings show the most common treatment the surveyed adults were given was antidepressants (87%), followed by psychotherapy (23.2%), anxiolytics (13.5%), antipsychotics (7.0%), and mood stabilizers (5.1%). Olfson recommends integrating screening tools and mental health services into primary care to address the disparities in access to depression treatment as well as awareness of the condition, Kaiser Health News reported.

JAMA Internal Medicine: Treatment of Adult Depression in the United States FREE ONLINE FIRST 

 CNN: Most adults with depression aren't treated, study finds 

 Kaiser Health News: Screening Positive For Depression Doesn t Mean You ll Get Treatment, Study Finds",Medical Devices and Diagnostics
