"ArticleTitle","Summary","Link","Timestamp","Category","ArticleStory","Label"
"Morbidity High For Older Patients With Secondary-Prevention ICD","Two-thirds of older patients getting such devices require hospitalization within 2 years, and 20% to 30% may need admission to a skilled nursing facility, suggests an NCDR analysis.     Heartwire from Medscape ","http://www.medscape.com/viewarticle/875103?src=rss","Mon, 30 Jan 2017 17:56:18 EST","Cardiology","Medscape: Medscape AccessIn order to use Medscape, your browser must be set to accept cookies delivered by the Medscape site.

Medscape uses cookies to customize the site based on the information we collect at registration. The cookies contain no personally identifiable information and have no effect once you leave the Medscape site.","Biotechnology"
"ECG Challenge: Examine the P in these Pairs","To diagnose this ECG, look carefully at the P waves.     Medscape Cardiology ","http://www.medscape.com/viewarticle/874849?src=rss","Mon, 30 Jan 2017 16:26:23 EST","Cardiology","Medscape: Medscape AccessIn order to use Medscape, your browser must be set to accept cookies delivered by the Medscape site.

Medscape uses cookies to customize the site based on the information we collect at registration. The cookies contain no personally identifiable information and have no effect once you leave the Medscape site.","Biotechnology"
"Wearable AI Detects Tone Of Conversation To Make It Navigable (And Nicer) For All","The makers of a new device hope to add 'conversational wing-person' and 'social coach' to the roles wearables can play in helping out with daily life.","http://www.forbes.com/sites/janetwburns/2017/02/06/wearable-ai-detects-tone-of-conversation-to-make-it-navigable-and-nicer-for-all/","Mon, 6 Feb 2017 11:29:00 -0500","NA","Wearable AI Detects Tone Of Conversation To Make It Navigable (And Nicer) For AllIn the past few years, wearables have offered to track many things, to predict illness, and even to give us rudimentary advice on staying healthy. The makers of a new device hope to expand the role that wearables can play in helping with day-to-day life, however, by adding 'conversational wing-person' and 'social coach' to their list of skills.

Researchers from MIT's Computer Science and Artificial Intelligence Laboratory (CSAIL) and Institute of Medical Engineering and Science (IMES) have developed programming to help those for whom conversation is difficult to navigate it with ease, and they've put it all in a wearable for real-time assistance. According to the team, the results of their study, ""Predicting Latent Narrative Mood using Audio and Physiologic Data"" [PDF], suggest that using such technology to pin down the tone of conversation as it happens is nearly within our reach--a potential boon for persons who experience anxiety, aspects of autism spectrum disorder, or other conditions that can make chewing the fat an intimidating prospect.

 Imagine if, at the end of a conversation, you could rewind it and see the moments when the people around you felt the most anxious,  said graduate student Tuka Alhanai, who co-authored the related paper with PhD candidate Mohammad Ghassemi, in a release.  Our work is a step in this direction, suggesting that we may not be that far away from a world where people can have an AI social coach right in their pocket. 

Made possible in part by the Samsung Strategy and Innovation Center, the work centered on using both physical feedback and audio data to train AI for the task of analyzing, and recognizing, when conversations take a turn. Study participants were asked to tell ""a happy or sad story of their own choosing"" while the AI system, mounted in an experimental Samsung Simband, measured wearers' physical responses (such as heart rate, blood pressure, and temperature) and recorded audio and text transcripts to capture such elements as vocabulary, energy, and pitch.

Based on 31 such conversations, researchers trained two algorithms to analyze the data for its overall ""happy or sad"" nature and to classify each five-second chunk of conversation as positive, neutral, or negative. Alhanai explained that, with her team's new system for providing data to shape the AI's neural network, organizing that info at different layers of the network proved more effective than traditional methods, which inform algorithms at the network base.

 The system picks up on how, for example, the sentiment in the text transcription was more abstract than the raw accelerometer data,"" Alhanai said.  It s quite remarkable that a machine could approximate how we humans perceive these interactions, without significant input from us as researchers. 

See also: Wearable For Kids With Autism May Help Predict, Avoid Meltdowns

The team will present its findings at this week's Association for the Advancement of Artificial Intelligence conference, and hopes to develop its systems for consumer use in the coming years. In order to further hone the mood-tracking AI, researchers will also need to perform group-based conversation experiments, and to address the privacy-related issues that such a device would pose in the field.

At present, though, results seem promising for a future in which persons who struggle with conversation's twists and turns can get digital support as they go.

 As far as we know, this is the first experiment that collects both physical data and speech data in a passive but robust way, even while subjects are having natural, unstructured interactions,  Ghassemi noted.  Our results show that it s possible to classify the emotional tone of conversations in real-time. ","Healthcare"
"Top Technology Trends For 2017","","http://www.forbes.com/pictures/hehi45flmf/artificial-intelligence/","Mon, 6 Feb 2017 11:29:00 -0500","NA","Artificial Intelligence - pg.1","Healthcare"
"Beyond Bricks And Mortar: Reimagining Infrastructure Investment To Spur Biotechnology Innovation","Infrastructure spending may well get bipartisan support. We should move beyond traditional bricks and mortar building projects and consider policy changes that boost important industries like biotechnology.","http://www.forbes.com/sites/johnosborn/2017/02/06/beyond-bricks-mortar-reimagining-infrastructure-investment-to-spur-biotechnology-innovation/","Mon, 6 Feb 2017 10:37:00 -0500","NA","Beyond Bricks And Mortar: Reimagining Infrastructure Investment To Spur Biotechnology InnovationAlthough the Trump presidency is in its infancy, it is clear that there is precious little policy accord between the new administration and the one that just ended. Amidst the nation s political divisiveness that is reflected in two strikingly different world views, there is one area that stands out as ripe for developing a genuine consensus: the need to spend money to improve American infrastructure.

Mr. Trump, the real estate developer and builder extraordinaire, has been relentless in advocating for new spending that will create jobs and rebuild national assets that have decayed after decades of use and neglect.

The new administration can unleash a new surge in wealth creation with its call for a massive infrastructure investment program, but I suspect that many Americans have a rather limited view of what politicians mean when they refer to infrastructure spending.

It may be obvious, but it is worth asking why we should care about improvements to infrastructure. On the most basic level, we want to boost economic growth, which is stagnant at around 1.5% annually. We also want to create demand for the skills of working men and women who have lost the opportunity for gainful employment due to offshoring and downsizing from technology s effects on the manufacturing sector. And, of course, we really do need to repair or replace crumbling infrastructure; our roads and bridges and tunnels are becoming dangerously decrepit, and this burdens businesses and individuals with costs and inconvenience. As New York Times columnist Thomas Friedman has said,  Landing at Kennedy Airport from Hong Kong was...like going from the Jetsons to the Flintstones. 

With due respect to Mr. Friedman, infrastructure spending ideally should be about more than that. It should offer a return on investment whose value is magnified well beyond the theoretical market price of a renovated bridge, or the cost of avoiding damage to automobiles from unfilled potholes that would otherwise continue to blow shocks and shred tires. If well designed and properly executed, an ambitious infrastructure program ought to enable existing businesses to leverage the improvements to propel advances in growing segments of the American economy.

Biotechnology (including not only biopharmaceuticals, but also bioengineered food products, biofuels and biodefense mechanisms) is primed for an infusion of infrastructure investment. By supplementing existing tools with robotics, advanced computing and ""big data"" analytics, sustaining the development of promising product candidates and protecting vital intellectual property, we will be investing in a critical part of our national infrastructure.","Healthcare"
"Marijuana's Patent Spree Puts The 'High' In High Tech","More-relaxed attitudes toward marijuana use are leading to a patent-filing spree among marijuana researchers, determined to put the ""high"" in high tech.","http://www.forbes.com/sites/georgeanders/2017/02/06/marijuanas-patent-spree-puts-the-high-in-high-tech/","Mon, 6 Feb 2017 09:34:00 -0500","NYSE:ABBV","Marijuana's Patent Spree Puts The 'High' In High TechThe most lucrative mobile apps have already been built. The odds of developing breakthrough new medicines get tougher all the time. But America's most ingenious minds aren't backing down. Instead, they are flocking to a new area -- marijuana-related technology -- where a patent-filing spree is under way.

Some 266  marijuana-related patents have been approved in the U.S., and another 255 are pending, according to a new analysis by Envision IP, a Raleigh, N.C., patent-research firm. These filings cover everything from proprietary hybrid strains of cannabis, to ""clean and efficient growing systems, software-based analytics and monitoring, and packaging and distribution infrastructure.""

Nearly half that activity has come in the past three years, as the pace of patent-filing activity has more than quadrupled from levels a decade ago. By Envision IP's tally, nearly 20 companies now hold cannabis-related patents. Among the most active are AbbVie, Jenrin Discovery and Cara Therapeutics.

The impetus for this surge in patent activity, of course, is America's changing legal climate. Wide-open, recreational use of marijuana is now approved for legal use in eight states, including California, Oregon and Washington. Restricted use of marijuana, generally for medical reasons with a doctor's prescription, is allowed in about 20 other jurisdictions, according to Governing.com.

That's a far cry from the norms of, say, 1956, when the federal Narcotics Control Act was passed, spelling out a mandatory prison sentence of two to ten years for people convicted of marijuana possession.","Healthcare"
"Report: Jawbone Is Jumping Out Of Consumer Wearables","From speakers to wristbands to  hospitals? The UP24 maker wants to pivot once again, this time into the medical field according to a TechCrunch report.","http://www.forbes.com/sites/parmyolson/2017/02/06/jawbone-ditching-consumer-wearables-up4-fitbit/","Mon, 6 Feb 2017 06:57:00 -0500","NA","Report: Jawbone Is Jumping Out Of Consumer WearablesIt s been a rough couple of years for Jawbone, the ambitious wearables company that started off making speakers and goofy-looking bluetooth earpieces to move into elegant fitness trackers designed by Yves Behar.

Now it may be time for another pivot.

Following months of reports that it had burned through close to $1 billion of investors' money, the departure of its CFO that signified the end of its IPO dreams and widespread criticism of its customer support (just check out the comments here), Jawbone may be winding down its consumer wearables business to focus on medical devices, according to a report in TechCrunch citing sources that have  confirmed  the shift in business.

Jawbone is in the process of raising yet more money, the site adds citing two sources, with talks said to be at an advanced stage.

The company has struggled to make money in the low-margin consumer gadgets business. Its most advanced wristband, the UP4 was released almost two years ago in April 2015, and its price has since dropped to around $50 from $200 on Amazon. Customers have complained of poor support and frequent breakages of Jawbone's different bands. (My own UP24 stopped working about three months after purchase; the replacement broke too.)

In spite of its difficulties, Chief Executive Hosain Rahman doesn t seem to have had much trouble raising funds. Jawbone has raised more than $950 million in the last 16 years of its existence, from a passel of high-flying venture capital firms including Andreessen Horowitz, Sequoia Capital and Khosla Ventures.

Its valuation dropped in the last two years though, from a peak of $3.1 billion in September 2014, to $1.3 billion in January 2016, according to Pitchbook, when it raised $165 million from the Kuwait Investment Authority.

What Jawbone s new business might look like is unclear   will it continue sell physical wearable devices or just the tracking software? TechCrunch reports its main clients will be  clinicians and health providers working with patients. 

Jawbone at least has some experience in selling to the enterprise. In late 2014 the company jumped into employee monitoring with the launch of Up for Groups, where it sold its devices in bulk to employers.

The company has some skin in the medical field too. In 2013 it spent a reported $100 million on Body Media, a maker of sophisticated wearable sensors that ran a trial program with U.S. health insurer Cigna to track the health of Americans at risk of diabetes.

Also helping to pave the way towards medical: Jawbone s quiet acquisition in 2015 of Spectros, a small, Portola Valley, Calif-based diagnostic equipment company that developed molecular sensing and imaging devices that would allow doctors to remotely monitor patients with life-threatening diseases. Following the purchase, Jawbone installed Spectros founder David Benaron MD as its chief medical officer, and even gave him a board seat.

Plenty of other once-high flying technology companies have shifted out of the fickle consumer market to chase the fatter margins promised by the enterprise, including BlackBerry, Nokia and IBM. But all have had varying degrees of success when faced with challenges like upfront contracts with complicated timings.

Jawbone may have little choice but to make the jump. Fewer consumers are buying fitness trackers overall. In December 2016 some 15.6% of American consumers owned a smartwatch or fitness band, according to Kantar Worldpanel ComTech, but that s just a small increases from 14.8% a year earlier.

And while Fitbit has clearly won the war against Jawbone to dominate fitness trackers, it too has struggled. In January 2017 the company revealed it was cutting its global workforce by 6%. Its shares have meanwhile been trading 70% below their IPO price of $20. FORBES contributor and tech investor Peter Cohan argues that this doesn t make the shares a buying opportunity. Fitbit swooped in to buy Pebble last year, but that signified another once-popular wearables brand that had hit a wall.

If Fitbit s current struggle becomes more serious, who knows - it may also find itself pivoting into the medical field. According to a January 2017 study from British market research firm Juniper Research, fitness wearables are gradually moving into healthcare:

 Vendors like Fitbit, Withings and Misfit are leading this change, making integration with medical databases a priority and focusing on encouraging users to lead  healthier  lives, rather than getting  fitter,   the report says. The good news is, more than 1 in 5 Americans will continue to use activity trackers and the ensuing  health wearables  hardware market will be worth $20 billion.

Whether Jawbone, after all its problems, can get a slice of that market is another question.","Healthcare"
"Trump Wants To Return Power To Patients, And Consumer-Ordered Lab Tests May Be Perfect Place To Start","To the extent that the Trump administration seeks an opportunity to radically redefine healthcare, place more power in the hands of patients, and nurture a consumer-focused health ecosystem, they could do a lot worse than learning from the example of Arizona and other states where DAT is the law.","http://www.forbes.com/sites/davidshaywitz/2017/02/06/trump-wants-to-return-power-to-patients-consumer-ordered-lab-tests-may-be-perfect-place-to-start/","Mon, 6 Feb 2017 06:00:00 -0500","NA","Trump Wants To Return Power To Patients, And Consumer-Ordered Lab Tests May Be Perfect Place To StartIf you want a simple blood test, like a basic metabolic panel, and live in New York, Rhode Island or many other states, it may cost you dearly not only for the cost of the test itself (whatever that eventually turns out to be), but also for the cost of visiting your doctor, who must order the test. This can be pricey I was recently billed over $400 for a 10-minute uncomplicated visit with my physician.

But if you live in state like Arizona, you can simply walk into a lab such as Sonora Quest and have the panel done for $17 a price clearly posted by the lab and displayed on a price list! on their website; view this exotic healthcare exhibit for yourself, here.

It s possible that this radical idea letting curious patients in Arizona order lab tests on their own may be the one positive outcome of the Theranos fiasco, as the right to do this testing expansively in the state exists largely because of the company s successful lobbying; the legislation was signed in April, 2015. (Ironically, of course, the labs performing these tests use traditional techniques, rather than the novel methods Theranos purported to introduce.) The federal certification standards (CLIA) for clinical testing laboratories are the same whether the test is ordered by a provider or a consumer.

According to the president and CEO of Sonora Quest Laboratories Dave Dexter, consumer-directed testing, generally referred to as  direct access testing  (DAT), is proving to be a huge hit; Dexter tells me by email that his company experienced more than 400% growth in this sector last year, growth he says is continuing at more than 15% per month. Dexter originally offered these comments at a recent nonpartisan healthcare workshop in Washington, D.C., sponsored by the eHealth Initiative (eHI).

Dexter describes himself as  the ultimate skeptic,  but tells me (via email) that  virtually all the preconceived concerns about DAT have been proven to be incorrect.  At the eHI workshop, he explained that doctors in the state have not been suddenly overwhelmed by anxious patients, and patients haven t been overwhelmed by the challenge of dealing with their data. As Dexter sees it, consumers ordering lab tests represents a mechanism of patient empowerment and deeper engagement.

Sonora Quest offers many but not all tests directly to consumers, avoiding tests that tend to be  complex  and  difficult  to interpret, like the test for celiac disease, according to the company s medical director Robert Stern.","Healthcare"
"Trump Acknowledges That The 'Replacement' Of Obamacare Will Span Years","Like the GOP last week, Trump finally acknowledges that the ""replacement"" of Obamacare is likely to span years - and at least into 2018.","http://www.forbes.com/sites/danmunro/2017/02/06/trump-acknowledges-that-the-replacement-of-obamacare-will-span-years/","Mon, 6 Feb 2017 00:07:00 -0500","NA","Trump Acknowledges That The 'Replacement' Of Obamacare Will Span YearsDonald Trump's pre-Super Bowl interview with Bill O Reilly last night was relatively brief (less than 10 minutes) and not surprisingly, Obamacare made the short list of topics. The full video is available online (here), and while a lot of ground was covered, Mr. O Reilly had virtually no time to follow up or to dig very deep so he didn t. The sequence of the topics itself was interesting, and Obamacare appeared toward the end:

Touching on eight policy topics in less than 10 minutes definitely qualifies as a blistering pace, but there was some very real (and long-awaited) insight on the strategy to repeal and replace (or repair) Obamacare. Given the mystery surrounding the replacement of health insurance for millions of Americans, this was valuable insight into Trump's current thinking.

Bill O Reilly: Can Americans in 2017 expect a new healthcare plan rolled out by the Trump Administration? This year? President Trump: Yeah in the process, and maybe it'll take 'til sometime into next year, but we are certainly going to be in the process very complicated. Obamacare is a disaster. You have to remember Obamacare doesn't work, so we are putting in a wonderful plan it's statutorily takes a while to get we're going to be putting it in fairly soon I think that, yes uh I would like say by the end of the year uh at least the rudiments, but we should have something within the year and the following year.

That exchange appeared at the 07:15-minute mark of the ten-minute video clip. The fractured response is typical of Trump when he's speaking ad-hoc and away from a teleprompter, but he clearly acknowledges that the replacement process will run into 2018. For millions with current Obamacare policies, this news alone will likely provide significant relief.

More generally, efforts to repeal and replace (or repair) Obamacare have been stalled because the challenges are not only daunting, they are almost impossible to reconcile with our exorbitantly high cost of healthcare. Ever since Trump s election and even years before the GOP has been hoping, praying and grinding through the mechanics of a replacement strategy, but that trajectory is entirely dependent on an unnatural act for the GOP. The unnatural act is extending those expensive federal subsidies that are fully baked into Obamacare. That fact (well known to all health insurance companies) became official GOP reality just last week:

What we re told is if we don t act by March or April, is that in many states there won t be an insurance company there to sell you insurance. It s also an area where Republicans are going to have to do some things we may not normally do, like cost sharing or reinsurance. We may not like those things, but we may have to do those things for the next two to three years to make sure people can buy insurance.  Lamar Alexander, Chairman of the Senate Health, Education, Labor and Pensions (HELP) Committee

The ACA created and supported a healthy individual market, but only in combination with sizeable federal subsidies. Ending these subsidies (a popular idea under the banner of repealing Obamacare) makes it easy for the carriers to simply walk away from the individual market. It s already a relatively small and largely unprofitable book of business. Take away the federal subsidies (around cost sharing, risk corridors and reinsurance), and the insurance carriers won t just walk away they ll run. They ll run not because of any business cowardice, but because they have a fiduciary obligation to do just that. Shareholders would sue and boards would terminate executives for allowing a negative-margin business to exist for anything longer than about one full month.

In the course of one week, both the GOP and Trump finally acknowledged that all of this talk of repeal-and-replace (or now repair) will take a significant amount of time. That timeline was formalized by Trump tonight with the same vagueness that the GOP has always had.  We should have something within the year and the following year.  In other words, we don't really know how long this is going to take. At least he bought the GOP some time to wrestle with the actuarial math. As evidenced by this one chart, that battle isn t winnable but as a country we continue to be very committed to fighting it.

My book Casino Healthcare is now available and you can also follow me on twitter @danmunro","Healthcare"
"The March For Science In Washington Is PoliticalWhether You Like It Or Not","The notion that Science with a capital S exists above the fray, beholden only to its facts and findings in a realm of truth is itself ascientific.","http://www.forbes.com/sites/emilywillingham/2017/02/05/the-march-for-science-in-washington-is-political-whether-you-like-it-or-not/","Sun, 5 Feb 2017 17:15:00 -0500","NA","The March For Science In Washington Is Political Whether You Like It Or NotScientists and those who love science have spent many hours since the March For Science In Washington was born, hand-wringing about whether or not the march is 'political.' Most of those who are making requests--and in some cases, demands--that it ""not be political"" fall into one of two categories: white scientists, mostly men, and conservative scientists, also mostly men.

The former seem to want science to be what they've always assumed it was, based on their own fantasy-land perception of it: something pure, above it all, existing in rarefied air that biochemistry tells us would preclude the viability of most living, breathing organisms. The latter are generally concerned that their political stances won't be represented in a ""March in Washington"" that consists largely of people who try hard to follow where real facts lead instead of being distracted by ""alternative facts.""

Too bad for them. Despite the careful wording of ""March in Washington"" instead of ""March on Washington,"" this march has all of the hallmarks of being political, must be political regardless of what the most privileged in the community want and is absolutely in response to political events that have occurred in the last few weeks. Despite efforts of the March organizers to distance themselves and the March from making a statement against the current administration, there is a reason we didn't have scientists organizing to march en masse in or on Washington when Obama was president.

And there are five stark reasons the one they're having now is emphatically political.

1. Scientific research in this country is under political threat.

Pick your worry: public health, defense, basic research, climate research, EPA threatened, the FDA's role, conservation, life-saving contributions from immigrants, to an apparent effort to further marginalize the disability community and on and on. From scrubbing data to scrubbing dollars, all disciplines of science may find themselves on life support, and preventing that from happening by definition must be a political act.

2. Scientific understanding in this country is under political threat, beginning with our earliest education.

A number of Trump nominees, and most alarmingly Betsy DeVos, pose a threat to scientific understanding and practice in this country. This concern affects every member of our body politic from cradle to grave. Consider the Affordable Healthcare Act. Politicians make claims about it that are demonstrably false. Of course, our nation's leaders should not lie and should back up their claims with verifiable facts. Yet so many people don't seem to care at all when they lie or dismiss the evidence as ""fake news."" Every time a politician makes a decision or provides an ""alternative fact"" in the face of verifiable evidence, that politician makes science political. Marching in the name of science against that willfully ignorant acceptance of lies is political.

3. The political repercussions of the threats to science will differentially affect people who have different identities that they bring to the table.

The questions we ask, the evidence trails we pursue and the observations we make all filter through the person and the personal. When a scientist shows up to do her work, she doesn't leave her sex, her gender, her ethnicity, her physical features, her disabilities, her past or her perspective at home. All questions that we ask and answer, the tools and methods we use to answer them and the conclusions we emphasize filter through the person doing the asking ... and the answering.

For years, if you had thrown a beaker in a room full of scientists in the US and hit one of them, you were highly likely to hit a white man. Thanks to politics, that's no longer the case in some--but not all--scientific disciplines. Thanks to politics, people who sit at the bench or bedside may be a lot more like the people they're treating or may be asking questions that are vastly different in content or investigative approach from those that occur to a white man. That matters.

What else matters is that the silencing of science--through defunding, deliberate distortions and DeVos--will scarcely touch the most privileged among us but will profoundly and immeasurably affect the least privileged. Whether it's through losses in public health or clinical advances, reduced access to education for many communities, loosening environmental protections or a host of other repercussions, these effects will last generations. That matters.

As they always have, these differential effects will in turn block access of the less privileged to the paths of science. Whether they are people of color, disabled people, someone whose gender has a historically limited proportional representation, socioeconomically challenged or some or all of the above, they will find obstacle after obstacle to access. Keeping members of these groups from bringing the person and the personal to the bench and bedside and to understanding everything from the earth to the stars matters, too.

4. In the current climate, staking a claim to an intellectual framework that relies on facts, critical thinking and evidence-seeking is a political act.

You've probably heard about ""alternative facts."" We have a problem with frameworks of understanding the world in this country, and it largely resides in a trifecta of failures: Many of us don't know how to verify facts, many of us have a slippery grasp of ethics, and many of us struggle mightily with critical thinking. Science in its workaday use provides a generalizable model for addressing all three.","Healthcare"
"Why I Quit The Yoga Studio For Adriene Mishler's YouTube Channel","There was no expectation that you stretch or push your body beyond your limitations. In fact, the opposite   the entire 31 days was all about bringing a gentle attitude and acceptance to how your body and mind felt in that moment.","http://www.forbes.com/sites/jeenacho/2017/02/05/why-i-quit-the-yoga-studio-for-adriene-mishlers-youtube-channel/","Sun, 5 Feb 2017 16:31:00 -0500","NA","Why I Quit The Yoga Studio For Adriene Mishler's YouTube ChannelI first began my yoga training at The Himalayan Institute in Buffalo, NY in 2002. Unlike many yoga classes which focuses heavily on forcing the body into the postures, at The Himalayan Institute, there was a deeper recognition that the mind and body are interconnected and viewed yoga as part of a deeper spiritual practice. Rather than spending 60 seconds at the end of the yoga class in Shavasana (Corpse Pose), we would often spend significant part of the class in meditation.

It's rather unfortunate that mindfulness and meditation has been divorced from the physical movements of yoga practice. The ancient Yogi's didn't practice yoga for the sake of exercise, but rather as a way to ready the body for sitting meditation practice.

For the past several years, my New Year's resolution has been to do 30 consecutive days of yoga. I've developed a fondness for Bikram Yoga, so naturally, my goal was to do 30 days of Bikram. However, this year, this posed several challenges. First, I was going to be on the road every single week in January, which made going to the studio everyday not practical. Second, the time commitment of 90 minutes of class, plus getting to/from studio, time to shower, change, etc meant that it would take well over 2 hours to do this practice everyday. Again, not practical.

Finally, I wanted to incorporate yoga as part of my daily meditation and mindfulness practice. Often, the Bikram class felt antithetical to my desire for feeling more connected to how my body felt. After a Bikram yoga teacher shouted,  push your body until it hurts. That's how you'll know you're doing it right,  I decided this practice was no longer supportive to my overall well-being, and in fact, harmful.

My New Year's resolution shifted from I must do 90 minutes of Bikram yoga everyday to I am committed to adding physical movement to my day. Rather than feel guilty about not making it to the yoga studio, I would roll out my yoga mat at home to do 10 minutes of sun salutation.

Initially, I was a bit skeptical about doing yoga at home. However, once I stumbled upon a very popular YouTube channel with Adriene Mishler called Yoga With Adriene, I was sold. She has over 2 million YouTube subscribers.

I just completed her 31 day challenge and I recommend it highly. It was the perfect solution for practicing yoga while on the road. Many hotels offered yoga mats that I could borrow and it was wonderful to be able to do a short yoga session in my hotel room. When there was no yoga mat, I simply grabbed a bath towel and did my practice anyway.

It's true that I've noticed more strength and flexibility in the body but perhaps more valuable is that I am much more attuned and aware. When I'm sitting at my desk working for long periods, I started to notice my body gently reminding me to move or adopt a better posture.","Healthcare"
"How Politicians Can Stand Up To Trump - The Politician's Pledge","Is there a way to get all politicians respectfully working together to solve our country s problems and help the most people possible? It can be done and this will diffuse the need of an authoritarian type leader to make it happen.","http://www.forbes.com/sites/carolynmcclanahan/2017/02/05/how-to-make-politicians-work-for-us-the-effective-politicians-pledge/","Sun, 5 Feb 2017 13:15:00 -0500","NA","How Politicians Can Stand Up To Trump - The Politician's PledgePresident Trump's autocratic style and undermining of democracy through use of inflammatory ""alternative truths"" and attacks on the press can be mitigated - if politicians would stand up to make it happen. Is there a way to get politicians to challenge the President and respectfully work together to solve our country s problems and help the most people possible? It can be done and this will diffuse the need of an authoritarian type leader to make it happen.

President Trump is doing what no one thought he would actually do   follow through on the promises made to his voting base during the campaign. As a financial planner, I am aghast he is attempting to throw out the fiduciary rules that would protect mom and pop investors. As a physician, I am blown away by his plans to repeal Obamacare with no well thought out replacement in sight.

Many people who voted for Mr. Trump didn t particularly care about his policies   they just wanted someone to shake up the system. They got what they asked for and now many realize the havoc this will cause. In my little corner of Trumpland in Jacksonville, Florida, I recently ate dinner in a restaurant with a great happy hour. Four beer guzzling men were sitting at the bar behind me talking candidly and not entirely happily about the President for whom they voted. One lamented,  You have to say one thing about the guy   he is doing what he said he was going to do. Right or wrong, it is refreshing .

There are many reasons President Trump was elected. Middle America is suffering from lack of jobs, stagnant wages, and high health care costs. Government bureaucracy is bloated, time consuming, and many government programs are ineffective. Politicians on both sides regularly lie, create  messages  they think the public wants to hear instead of acting on principles, and spend taxpayer s money investigating each other and making power grabs instead of solving our problems. Everyone is sick of it.

Although use of executive power is no different than in the past, people complain about abuse of this privilege. The legislative branch has done an abysmal job solving problems and helping constituents, so if Presidents want to get anything done, they have little recourse other than to use executive actions. The lack of an effective legislative branch has given rise to the authoritarian tendencies that President Trump now enjoys.

If the respective parties want to earn the respect and trust of their constituents and want to truly serve America, they need to reboot how they lead our nation. How can they do this? We need to have politicians sign  The Effective Politician s Pledge    basically, a set of engagement standards spelling out how they will work with each other and the public.

The Effective Politician s Pledge can contain directives on how they will identify problems, communicate honestly and openly to understand problems from multiple points of view, and work respectfully together to develop and implement solutions.

This is not unheard of - Grover Norquist coerces politicians to sign his  Taxpayer Protection Pledge  although this document is steeped in ideology and not open to nuanced solutions in our monetary system. The Effective Politician s Pledge will be much different   it is geared to make politicians work respectfully together to solve problems and keep our country as one of the best places to live in the world.

What will be in the  Effective Politician s Pledge ? I ve attached a sample to get the country started. Please send your feedback. Wouldn t it be great if we could get everyone to live by these principles? The press, corporations, each other? We can change our culture   we just have to agree to do it.

Let me share an example of how this could be used to solve problems. Take for instance the health care debate. The press and the politicians are focusing on providing insurance to everyone or cutting the cost of care even if it means people don t get the health care they need.

Does everyone really want insurance? No. If you ask people on the street, they want good, cost effective health care and when it comes down to it, they would like everyone to have some basic health care. They do not care how it is funded as long as it is a value to them and doesn t raise their taxes.

Think what would happen if politicians focused on fixing the health care system by addressing the underlying problems with the delivery of health care instead of how we pay for health care. There are relatively easy fixes.

Improvement in care will reduce costs and the funding mechanism would then be much easier to negotiate. A nice side effect? Most people will be much more satisfied with the health care system and subsequently the politicians who were the change agents in making it happen.

We   each and every one of us, including politicians - focus too much on how to protect ourselves and not so much on how to lift each other up and make the world a better place. We should all follow these engagement standards and do our part. Let s change the culture of our country to keep America the wonderful place we know it can be.

Questions, comments? Post here or reach me on Twitter @CarolynMcC or email me at carolyn.mcclanahan@gmail.com. I'm quick on Twitter and slow on email - choose wisely.","Healthcare"
"Opposition Mounts To Trump's Medicaid Block Grant Idea","There's mounting opposition to the Trump White House's proposal to Medicaid block grants from hospitals, doctors, insurers and AARP, the large organization of seniors.","http://www.forbes.com/sites/brucejapsen/2017/02/05/opposition-mounts-to-trumps-medicaid-block-grant-idea/","Sun, 5 Feb 2017 09:30:00 -0500","NYSE:UNH","Opposition Mounts To Trump's Medicaid Block Grant IdeaThere is escalating opposition building across the country to an effort by the Trump White House and the Republican-led Congress to give each state a fixed block grant of federal money to pay for Medicaid coverage for poor Americans.

Such an idea would be a huge change in how Medicaid is financed. Opponents say it could lead to reduced benefits if states don t have the ability to pick up costs for new treatments or an influx of eligible patients during bad economic times that trigger job loss. Hospitals, insurers, doctors and just last week   the nation s giant lobby for seniors   AARP, came out against Medicaid block grants .

 A block grant would end the guaranteed access to care for millions of Americans who are eligible and instead provide a fixed amount of federal funding to each state for its Medicaid program, which may not take into account increases in actual cost or need,  AARP senior vice president of government affairs Joyce Rogers wrote members of the U.S. House Energy and Commerce Committee in a letter last week.

Of the 70 million Americans covered by Medicaid, more than 17 million are  low-income seniors and children and adults with disabilities who rely on the program for critical health care and long-term services,  Rogers said. The Affordable Care Act also expanded Medicaid with 31 states plus the District of Columbia opting to do so.

Though the idea to block grant Medicaid was a paragraph in the healthcare proposal from Donald Trump s presidential campaign, it has gained momentum from the White House lately. Trump advisor Kellyanne Conway two weeks ago said Medicaid block grants would be part of the repeal and replacement of the Affordable Care Act as a way to give states more flexibility. ""Those who are closest to the people in need will be administering it,"" she told NBC.

Historically, Medicaid has been more open-ended and funded via a match of funds between the states and federal government. Thus, if a particular state Medicaid program was faced with a large number of people in need of expensive medicines or treatments, more federal dollars would flow to the state. States also see an uptick in Medicaid patients when companies lay off workers.

 We oppose the end of the guarantee and are concerned that fixed federal funding to states will result in cuts to program eligibility, services, or both   ultimately harming some of our nation s most vulnerable citizens,  AARP s Rogers wrote.  Moving from the current Medicaid financing structure to fixed federal Medicaid block grant funding would shift costs to states and state taxpayers. ","Healthcare"
